Message Id,By Person Name,Content Type,Datetime,disAsSpecCat,disComSpecCat,Post Link,totalAngry,totalLike,totalLove,divScore,polPen,disAs,disCom,subAgree,totalSad,totalShares,totalComments,totalReactions
471_med_nz_,Newstalk ZB,Null,2/25/17 7:46:42 AM,,hDisCom_lSubAgree,https://www.facebook.com/newstalkzb/photos/a.180882688621621.36976.171762839533606/1302496493126896/?type=3,0,101,13,0.859352193,0.755555556,,0.639509334,0.210506153,0,1,29,114
479_med_nz_,Newstalk ZB,Null,2/21/17 5:35:02 PM,,hDisCom_lSubAgree,https://www.facebook.com/newstalkzb/videos/1298856080157604/,0,30,0,0.605549734,0.680851064,,0.710928948,0.420006742,0,1,19,31
484_med_nz_,Newstalk ZB,Null,2/20/17 9:56:26 PM,,lDisCom_hSubAgree,https://www.facebook.com/newstalkzb/photos/a.180882688621621.36976.171762839533606/1297865560256656/?type=3,0,22,0,0.716781027,0.685185185,,0.114512697,0.528294885,1,4,20,34
486_med_nz_,Newstalk ZB,Null,2/19/17 11:36:03 PM,,,https://www.facebook.com/newstalkzb/photos/a.180882688621621.36976.171762839533606/1296721943704351/?type=3,11,197,31,0.943686266,0.600628931,0.326804348,0.299932381,,0,9,96,242
492_med_nz_,Newstalk ZB,Null,2/17/17 7:41:24 AM,,hDisCom_hSubAgree,https://www.facebook.com/newstalkzb/videos/1293425907367288/,0,17,0,0.494819769,0.741935484,,0.301334284,0.628728976,0,4,12,19
533_med_nz_,Newstalk ZB,Null,1/30/17 9:12:00 PM,,hDisCom_hSubAgree,https://www.facebook.com/newstalkzb/videos/1276640652379147/,0,11,0,0.427618258,0.739130435,,0.375435452,0.761681569,0,1,12,11
541_med_nz_,Newstalk ZB,Null,1/25/17 7:51:32 PM,,,https://www.facebook.com/newstalkzb/photos/a.180882688621621.36976.171762839533606/1270686892974523/?type=3,0,39,5,0.437867840,0.528735632,0.199279801,,,37,14,9,82
584_med_nz_,Newstalk ZB,Null,12/16/16 9:20:00 PM,,lDisCom_hSubAgree,https://www.facebook.com/newstalkzb/photos/a.180882688621621.36976.171762839533606/1235763756466837/?type=3,0,58,11,0.536455765,0.623529412,,0.120231040,0.643784052,1,19,18,72
589_med_nz_,Newstalk ZB,Null,12/11/16 7:44:43 AM,,lDisCom_hSubAgree,http://www.newstalkzb.co.nz/news/national/parker-didnt-win-heavyweight-bout-turns-controversial/,0,10,1,0.842808806,0.625,,0.150627567,0.554875235,0,1,13,11
601_med_nz_,Newstalk ZB,Null,12/7/16 1:18:28 AM,,,http://www.newstalkzb.co.nz/news/politics/simon-bridges-going-for-deputy-role/,0,10,0,0.879509371,0.9,,0.286141375,,0,3,11,13
602_med_nz_,Newstalk ZB,non-pol,12/5/16 6:02:00 PM,,hDisCom_lSubAgree,https://www.facebook.com/newstalkzb/videos/1225607824149097/,0,63,4,0.388832834,0.865853659,,0.613522933,0.388281556,0,5,22,67
605_med_nz_,Newstalk ZB,Null,12/2/16 12:05:50 AM,,,https://www.facebook.com/newstalkzb/photos/a.180882688621621.36976.171762839533606/1220744314635448/?type=3,0,34,0,0.523198532,0.520547945,0.063209412,,,32,26,11,66
619_med_nz_,Newstalk ZB,non-pol,11/23/16 7:30:42 PM,,hDisCom_hSubAgree,https://www.facebook.com/newstalkzb/photos/a.180882688621621.36976.171762839533606/1208856172490929/?type=3,0,39,0,0.416953207,0.682539683,,0.570988320,0.567076043,0,1,21,49
622_med_nz_,Newstalk ZB,Null,11/22/16 5:31:00 PM,,lDisCom_lSubAgree,http://www.newstalkzb.co.nz/news/world/trump-wont-go-after-clinton-over-emails/,3,10,0,0.503811666,0.666666667,,0.118523299,0.376116671,1,2,27,17
627_med_nz_,Newstalk ZB,Null,11/20/16 8:35:44 PM,,,https://www.facebook.com/newstalkzb/photos/a.180882688621621.36976.171762839533606/1205915716118308/?type=3,2,18,1,0.773784526,0.45,,0.272595544,,0,6,17,26
630_med_nz_,Newstalk ZB,Null,11/17/16 12:38:00 AM,,hDisCom_hSubAgree,https://www.facebook.com/newstalkzb/videos/1202465529796660/,0,50,0,0.334366020,0.625,,0.539345680,0.639071910,0,4,15,50
631_med_nz_,Newstalk ZB,Null,11/16/16 11:56:09 PM,,hDisCom_lSubAgree,https://www.facebook.com/newstalkzb/videos/1202461999797013/,1,66,0,0.384144655,0.706521739,,0.618931356,0.422975657,0,16,26,67
634_med_nz_,Newstalk ZB,Null,11/16/16 9:06:32 PM,,hDisCom_lSubAgree,https://www.facebook.com/newstalkzb/videos/1202368169806396/,1,53,9,0.365580259,0.648936170,,0.583641765,0.242652807,2,8,34,68
658_med_nz_,Newstalk ZB,Null,11/12/16 3:56:44 AM,,lDisCom_hSubAgree,https://www.facebook.com/newstalkzb/videos/1198021963574350/,1,22,2,0.545713091,0.61,,0.128656156,0.502342230,2,17,65,49
665_med_nz_,Newstalk ZB,Null,11/9/16 6:10:37 PM,,hDisCom_hSubAgree,https://www.facebook.com/newstalkzb/photos/a.180882688621621.36976.171762839533606/1195389723837574/?type=3,0,897,27,0.816417357,0.496945010,,0.313436126,0.524160636,4,25,37,949
666_med_nz_,Newstalk ZB,Null,11/9/16 7:36:12 AM,hDisCom_hSubAgree,lDisCom_hSubAgree,https://www.facebook.com/newstalkzb/photos/a.180882688621621.36976.171762839533606/1194767780566435/?type=3,273,"1,313",120,0.640326360,0.489507299,0.420041085,0.224161493,0.534625521,209,101,202,"2,060"
669_med_nz_,Newstalk ZB,Null,11/9/16 6:19:16 AM,lDisCom_hSubAgree,lDisCom_hSubAgree,https://www.facebook.com/newstalkzb/videos/1194818130561400/,4,246,3,0.930760083,0.388235294,0.155926114,0.212328356,0.500563111,13,23,62,282
670_med_nz_,Newstalk ZB,Null,11/9/16 3:48:22 AM,,lDisCom_hSubAgree,https://www.facebook.com/newstalkzb/videos/1194694883907058/,0,12,0,0.587029824,0.708333333,,0.194468772,0.779463280,0,0,11,13
680_med_nz_,Newstalk ZB,Null,11/2/16 7:34:14 PM,,hDisCom_lSubAgree,http://www.newstalkzb.co.nz/on-air/bayleys-early-edition/opinion/rachel-smalley-lack-of-clarity-transparency-around-saudi-sheep-deal-baffling/,3,10,0,0.945403877,0.913043478,,0.357600986,0.385239562,0,4,11,13
681_med_nz_,Newstalk ZB,Null,11/1/16 6:26:00 PM,,hDisCom_hSubAgree,https://www.facebook.com/newstalkzb/videos/1185641894812357/,0,39,1,0.388151761,0.75,,0.553209550,0.528061709,0,2,15,40
687_med_nz_,Newstalk ZB,Null,10/27/16 10:17:06 PM,,hDisCom_hSubAgree,https://www.facebook.com/newstalkzb/photos/a.180882688621621.36976.171762839533606/1180894335287113/?type=3,2,14,1,0.587085477,0.586956522,,0.286758012,0.689414971,0,1,29,18
698_med_nz_,Newstalk ZB,Null,10/20/16 6:27:00 PM,,hDisCom_lSubAgree,https://www.facebook.com/newstalkzb/videos/1174164649293415/,1,36,1,0.668336665,0.705882353,,0.308555820,0.315693035,0,7,18,38
713_med_nz_,Newstalk ZB,Null,10/9/16 6:32:49 PM,,lDisCom_hSubAgree,https://www.facebook.com/newstalkzb/photos/a.180882688621621.36976.171762839533606/1163961530313727/?type=3,3,35,0,0.577553887,0.666666667,,0.143481157,0.535406448,0,4,26,38
720_med_nz_,Newstalk ZB,Null,10/5/16 5:12:00 PM,,lDisCom_lSubAgree,https://www.facebook.com/newstalkzb/photos/a.180882688621621.36976.171762839533606/1160521870657693/?type=3,0,13,0,0.457114786,0.743589744,,0.119478310,0.427815340,3,2,24,19
733_med_nz_,Newstalk ZB,Null,10/2/16 6:36:21 PM,,hDisCom_lSubAgree,https://www.facebook.com/newstalkzb/videos/1157887810921099/,2,36,4,0.218744788,0.571428571,,0.423664840,0.034374102,0,5,10,42
740_med_nz_,Stuff.co.nz,Null,9/27/17 2:13:23 AM,,hDisCom_hSubAgree,https://www.stuff.co.nz/national/politics/97306475/winston-peters-fronts-on-coalition-negotiations?cid=facebook.post.97306475,1,175,10,0.850502746,0.672340426,,0.365937358,0.571062081,0,8,46,195
742_med_nz_,Stuff.co.nz,Null,9/27/17 1:59:48 AM,,,https://www.facebook.com/Stuff.co.nz/videos/10155802425004268/,48,599,117,0.859388934,0.493309545,0.617518682,0.192515507,,10,18,393,855
743_med_nz_,Stuff.co.nz,Null,9/27/17 1:57:00 AM,,,https://www.stuff.co.nz/world/europe/97303467/russian-cannibal-couple-accused-of-killing-and-eating-up-to-30-people?cid=facebook.post.97303467,22,32,2,0.984672523,0.428571429,0.413336096,0.159310694,,2,5,26,115
745_med_nz_,Stuff.co.nz,non-pol,9/27/17 1:34:00 AM,,,https://www.stuff.co.nz/the-press/news/mid-canterbury-selwyn/97289559/bumper-season-could-lead-to-christmas-skiing?cid=facebook.post.97289559,0,117,6,0.486894875,0.388625592,,0.105455097,,0,5,93,134
746_med_nz_,Stuff.co.nz,Null,9/27/17 1:20:04 AM,,lDisCom_hSubAgree,https://www.stuff.co.nz/entertainment/celebrities/97296517/khloe-kardashian-reportedly-pregnant-with-her-first-child?cid=facebook.post.97296517,3,121,8,0.988434006,0.424107143,,0.093421951,0.638652985,1,5,85,148
747_med_nz_,Stuff.co.nz,Null,9/27/17 12:59:34 AM,,hDisCom_hSubAgree,https://www.stuff.co.nz/timaru-herald/news/97252008/hydro-grand-response-may-be-limited-by-law-lawyer-suggests?cid=facebook.post.97252008,0,16,1,0.660577779,0.522727273,,0.283316655,0.689690627,1,7,21,24
750_med_nz_,Stuff.co.nz,non-pol,9/27/17 12:10:50 AM,,lDisCom_lSubAgree,https://www.stuff.co.nz/life-style/love-sex/96839707/a-new-zealand-womans-story-of-sex-addiction?cid=facebook.post.96839707,0,47,4,0.748406934,0.454545455,,0.218060338,0.392458756,3,3,52,75
751_med_nz_,Stuff.co.nz,Null,9/26/17 11:57:09 PM,,hDisCom_hSubAgree,http://www.stuff.co.nz/life-style/life/97291772/15-signs-that-youre-just-not-sleep-compatible?cid=facebook.post.97291772,0,22,0,0.697161003,0.317460317,,0.371059738,0.617676434,0,5,38,27
752_med_nz_,Stuff.co.nz,Null,9/26/17 11:52:41 PM,lDisCom_hSubAgree,hDisCom_hSubAgree,https://www.stuff.co.nz/national/97256580/elderly-couple-feeling-terrorised-in-own-home-after-spate-of-strange-occurrences?cid=facebook.post.97256580,48,21,0,0.969187668,0.508474576,0.153582402,0.430108854,0.499437051,29,6,18,103
753_med_nz_,Stuff.co.nz,Null,9/26/17 11:46:26 PM,lDisCom_hSubAgree,lDisCom_hSubAgree,https://www.stuff.co.nz/auckland/local-news/western-leader/97263431/auckland-woman-living-on-less-than-minimum-wage-cant-find-work?cid=facebook.post.97263431,6,170,5,0.797796014,0.475630252,0.230629409,0.201370208,0.617983381,91,23,312,320
754_med_nz_,Stuff.co.nz,Null,9/26/17 11:26:01 PM,lDisCom_hSubAgree,hDisCom_hSubAgree,https://www.stuff.co.nz/national/97291747/rare-leopard-seal-pup-born-on-dunedin-beach-may-be-euthanised?cid=facebook.post.97291747,113,56,0,0.958427357,0.508928571,0.243303780,0.284606241,0.725378846,216,14,67,397
755_med_nz_,Stuff.co.nz,Null,9/26/17 11:16:49 PM,lDisCom_hSubAgree,hDisCom_hSubAgree,https://www.stuff.co.nz/national/97286720/queenstown-police-want-a-48hour-alcohol-ban-over-crate-day-weekend?cid=facebook.post.97286720,35,122,8,0.732130967,0.484848485,0.202778368,0.240519504,0.485228319,8,10,81,229
757_med_nz_,Stuff.co.nz,Null,9/26/17 11:06:14 PM,,lDisCom_hSubAgree,https://www.stuff.co.nz/life-style/well-good/teach-me/97267183/the-teenagers-who-only-eat-beigecoloured-food?cid=facebook.post.97267183,2,145,3,0.952417713,0.322580645,,0.036292294,0.535188167,7,37,364,216
758_med_nz_,Stuff.co.nz,Null,9/26/17 10:57:55 PM,lDisCom_lSubAgree,,https://www.stuff.co.nz/national/97290453/community-burial-for-baby-mona-the-baby-left-in-a-mngere-reserve?cid=facebook.post.97290453,0,60,38,0.947357145,0.421818182,0.089934725,,0.234219887,170,10,15,269
760_med_nz_,Stuff.co.nz,pol,9/26/17 10:47:05 PM,hDisCom_hSubAgree,hDisCom_hSubAgree,https://www.facebook.com/Stuff.co.nz/videos/10155802051649268/,19,137,81,0.756853946,0.615942029,0.854781808,0.590553352,0.530554701,1,12,58,244
761_med_nz_,Stuff.co.nz,Null,9/26/17 10:47:01 PM,hDisCom_hSubAgree,,https://www.stuff.co.nz/the-press/news/97277235/zariah-samson-denied-parole-after-killing-boyfriend-cory-protos?cid=facebook.post.97277235,13,53,1,0.853863370,0.522727273,0.279718010,,0.687350286,1,9,16,74
762_med_nz_,Stuff.co.nz,Null,9/26/17 10:42:30 PM,hDisCom_lSubAgree,hDisCom_lSubAgree,http://www.stuff.co.nz/national/96775026/racism-to-blame-for-aversion-to-compulsory-te-reo-mori?cid=facebook.post.96775026,12,376,51,0.705157053,0.664825046,0.417356731,0.363409270,0.442926882,0,33,99,465
763_med_nz_,Stuff.co.nz,Null,9/26/17 10:36:12 PM,,lDisCom_hSubAgree,https://www.stuff.co.nz/sport/other-sports/97289913/hockey-nz-investigate-rowdy-players-on-air-nz-flight?cid=facebook.post.97289913,3,63,0,0.467234368,0.305555556,,0.057028975,0.919757074,0,6,126,98
764_med_nz_,Stuff.co.nz,non-pol,9/26/17 10:21:17 PM,hDisCom_hSubAgree,lDisCom_hSubAgree,https://www.stuff.co.nz/business/97286495/buyers-snap-up-35-sections-in-mahia-peninsulas-troubled-beachfront-subdivision?cid=facebook.post.97286495,10,67,3,0.638696191,0.590909091,0.626658978,0.102076293,0.665063656,6,10,48,90
765_med_nz_,Stuff.co.nz,Null,9/26/17 10:12:24 PM,,lDisCom_hSubAgree,https://www.facebook.com/Stuff.co.nz/videos/10155801959024268/,9,159,28,0.776818144,0.604221636,,0.057231591,0.548704142,2,5,169,238
766_med_nz_,Stuff.co.nz,Null,9/26/17 10:10:57 PM,,hDisCom_lSubAgree,https://www.facebook.com/Stuff.co.nz/videos/10155801971049268/,6,155,88,0.619275489,0.527972028,,0.375866142,0.313200362,4,17,49,260
767_med_nz_,Stuff.co.nz,Null,9/26/17 10:01:35 PM,hDisCom_lSubAgree,hDisCom_lSubAgree,https://www.facebook.com/Stuff.co.nz/videos/10155801952234268/,8,63,34,0.686501547,0.603053435,0.774245616,0.558214196,0.263532229,1,1,32,111
768_med_nz_,Stuff.co.nz,Null,9/26/17 9:54:51 PM,,lDisCom_hSubAgree,https://www.stuff.co.nz/world/middle-east/97284535/saudi-officials-sacked-after-yoda-appears-in-school-book-seated-beside-the-king?cid=facebook.post.97284535,0,71,2,0.819382109,0.550561798,,0.169298613,0.547984931,0,14,19,164
769_med_nz_,Stuff.co.nz,Null,9/26/17 9:28:50 PM,lDisCom_hSubAgree,lDisCom_hSubAgree,https://www.stuff.co.nz/world/asia/97288034/strong-earthquake-shakes-northern-japan?cid=facebook.post.97288034,0,114,1,0.957229661,0.526970954,0.109526512,0.048492355,0.483595030,25,56,40,206
770_med_nz_,Stuff.co.nz,Null,9/26/17 9:24:36 PM,lDisCom_hSubAgree,lDisCom_hSubAgree,https://www.stuff.co.nz/business/97152304/petrol-price-shocker-for-wanaka-queenstown-and-central-otago?cid=facebook.post.97152304,216,193,3,0.923546281,0.588414634,0.165867213,0.066589844,0.542878272,20,77,177,502
771_med_nz_,Stuff.co.nz,Null,9/26/17 9:11:13 PM,,,https://www.stuff.co.nz/motoring/news/97284246/shotup-holden-from-morrinsville-up-for-sale-in-hamilton?cid=facebook.post.97284246,1,214,2,0.617407984,0.291746641,,0.076779034,,0,71,182,355
772_med_nz_,Stuff.co.nz,Null,9/26/17 9:00:27 PM,hDisCom_hSubAgree,hDisCom_hSubAgree,https://www.stuff.co.nz/business/industries/97281269/chart-how-much-nz-superannuation-costs-the-government?cid=facebook.post.97281269,22,35,3,0.964632997,0.679144385,0.527482777,0.431875528,0.569280740,4,8,121,79
773_med_nz_,Stuff.co.nz,Null,9/26/17 8:52:08 PM,lDisCom_hSubAgree,lDisCom_hSubAgree,https://www.stuff.co.nz/life-style/food-wine/food-news/97278206/celeb-chef-chelsea-winter-criticised-for-pr-pregnancy-stunt?cid=facebook.post.97278206,30,118,2,0.788811143,0.410071942,0.152248547,0.069276391,0.621826122,1,12,291,297
774_med_nz_,Stuff.co.nz,non-pol,9/26/17 8:43:52 PM,hDisCom_hSubAgree,hDisCom_hSubAgree,https://www.stuff.co.nz/sport/rugby/97282697/ban-tackles-and-scrums-from-school-rugby-british-academics?cid=facebook.post.97282697,37,19,0,0.650700345,0.467680608,0.530524370,0.350903114,0.609324588,2,6,144,140
776_med_nz_,Stuff.co.nz,Null,9/26/17 8:22:08 PM,,lDisCom_lSubAgree,https://www.stuff.co.nz/national/politics/97281948/winstons-little-black-book?cid=facebook.post.97281948,0,56,3,0.931214169,0.745098039,,0.173980241,0.351382017,0,18,41,68
778_med_nz_,Stuff.co.nz,Null,9/26/17 7:36:40 PM,,hDisCom_hSubAgree,https://www.stuff.co.nz/world/middle-east/97282665/saudi-women-given-the-right-to-drive-by-royal-decreee?cid=facebook.post.97282665,2,550,77,0.864724291,0.569037657,,0.251366135,0.605257152,0,29,77,663
779_med_nz_,Stuff.co.nz,Null,9/26/17 7:20:44 PM,,lDisCom_hSubAgree,https://www.stuff.co.nz/national/97209134/kiwis-close-behind-japan-in-egg-eating-stakes?cid=facebook.post.97209134,0,90,8,0.874435701,0.580246914,,0.168773783,0.749159892,0,8,62,108
782_med_nz_,Stuff.co.nz,Null,9/26/17 6:43:09 PM,,hDisCom_hSubAgree,https://www.stuff.co.nz/world/australia/97281376/New-Zealand-prostitute-to-be-sentenced-for-kinky-sex-robbery-death-in-Australia?cid=facebook.post.97281376,7,33,1,0.589847049,0.414634146,,0.276898021,0.732120381,2,3,24,61
783_med_nz_,Stuff.co.nz,Null,9/26/17 6:26:13 PM,,hDisCom_lSubAgree,https://www.stuff.co.nz/auckland/97281191/crashes-breakdowns-and-delayed-trains-clog-rush-hour-commutes-in-auckland?cid=facebook.post.97281191,2,100,2,0.763064590,0.478070175,,0.259827144,0.389962852,5,24,69,173
784_med_nz_,Stuff.co.nz,Null,9/26/17 6:20:24 PM,,hDisCom_hSubAgree,https://www.stuff.co.nz/national/health/97243891/the-demanding-and-challenging-days-of-a-social-worker?cid=facebook.post.97243891,0,50,0,0.794461874,0.619718310,,0.313395629,0.571998057,4,18,17,57
785_med_nz_,Stuff.co.nz,Null,9/26/17 6:03:18 PM,,lDisCom_hSubAgree,https://www.stuff.co.nz/life-style/food-wine/97124444/giving-up-meat-is-hard-especially-when-it-comes-to-bacon?cid=facebook.post.97124444,0,45,5,0.832534052,0.435114504,,0.029249012,0.708413136,1,5,79,62
786_med_nz_,Stuff.co.nz,Null,9/26/17 5:43:51 PM,,lDisCom_hSubAgree,https://www.stuff.co.nz/national/politics/97255443/has-mmp-had-its-run?cid=facebook.post.97255443,8,98,3,0.911127206,0.701863354,,0.169637316,0.483320247,1,11,206,121
789_med_nz_,Stuff.co.nz,Null,9/26/17 11:26:09 AM,lDisCom_lSubAgree,lDisCom_lSubAgree,https://www.stuff.co.nz/entertainment/tv-radio/97280619/coronation-streets-actress-liz-dawn-dies-aged-77,3,137,14,0.861956605,0.496798976,0.075156962,0.167740137,0.312771596,465,88,173,644
791_med_nz_,Stuff.co.nz,Null,9/26/17 9:18:00 AM,,lDisCom_hSubAgree,https://www.stuff.co.nz/travel/news/97246662/tranzalpine-named-one-of-the-most-scenic-worldwide-train-rides?cid=facebook.post.97246662,0,412,25,0.790359351,0.439271255,,0.179799841,0.718803381,0,28,69,440
793_med_nz_,Stuff.co.nz,Null,9/26/17 8:47:00 AM,,lDisCom_hSubAgree,https://www.stuff.co.nz/life-style/homed/houses/97242741/grand-designs-nz-log-house-dream-just-a-little-bit-compromised?cid=facebook.post.97242741,0,382,40,0.767659250,0.511982571,,0.163669591,0.471835241,0,13,69,423
794_med_nz_,Stuff.co.nz,Null,9/26/17 8:31:00 AM,,,https://www.stuff.co.nz/national/education/97134143/wellington-girls-college-making-te-reo-mori-compulsory-for-all-year-9-students?cid=facebook.post.97134143,168,"3,008",508,0.720357035,0.525624517,0.505662394,0.229952605,,5,84,262,"3,713"
795_med_nz_,Stuff.co.nz,Null,9/26/17 8:16:00 AM,,,https://www.stuff.co.nz/national/education/97160949/increased-stress-pushing-principals-away-departing-school-leader-says?cid=facebook.post.97160949,2,51,0,0.941337180,0.648648649,0.316369503,,,11,14,16,64
797_med_nz_,Stuff.co.nz,Null,9/26/17 7:47:26 AM,lDisCom_hSubAgree,lDisCom_hSubAgree,https://www.stuff.co.nz/business/97279100/supermarkets-drop-johnny-dangers-beer?cid=facebook.post.97279100,45,295,7,0.775160543,0.326807229,0.120921287,0.138469893,0.623486087,1,27,241,454
798_med_nz_,Stuff.co.nz,Null,9/26/17 7:29:00 AM,,,https://www.stuff.co.nz/life-style/well-good/teach-me/97199634/dr-libby-fodmap-diet-needs-to-be-managed-properly-by-nutrition-expert?cid=facebook.post.97199634,0,105,3,0.908135618,0.320574163,,0.183769874,,0,28,102,112
799_med_nz_,Stuff.co.nz,Null,9/26/17 7:14:00 AM,,,https://www.stuff.co.nz/national/politics/opinion/97256127/the-real-election-victor-is-the-big-lie?cid=facebook.post.97256127,20,131,2,0.817651012,0.722602740,0.213687807,0.247106331,,1,20,116,190
800_med_nz_,Stuff.co.nz,Null,9/26/17 6:59:00 AM,lDisCom_hSubAgree,lDisCom_hSubAgree,https://www.stuff.co.nz/world/americas/donald-trumps-america/97254989/north-korea-v-donald-trump-war-of-words-a-most-dangerous-game?cid=facebook.post.97254989,62,59,3,0.994453200,0.510638298,0.172343666,0.180469391,0.644812422,9,21,149,153
801_med_nz_,Stuff.co.nz,Null,9/26/17 6:45:00 AM,hDisCom_hSubAgree,lDisCom_hSubAgree,https://www.stuff.co.nz/life-style/parenting/little-kids/97263012/should-parents-be-allowed-to-go-against-doctors-advice?cid=facebook.post.97263012,7,70,1,0.968277970,0.515151515,0.346691492,0.104315335,0.601997599,4,8,124,85
802_med_nz_,Stuff.co.nz,Null,9/26/17 6:31:00 AM,lDisCom_hSubAgree,hDisCom_hSubAgree,https://www.stuff.co.nz/environment/97265406/lyttelton-port-development-could-hurt-hearing-of-endangered-hectors-dolphin--expert?cid=facebook.post.97265406,48,51,1,0.894203542,0.457399103,0.111924919,0.537493612,0.770869140,74,11,46,180
804_med_nz_,Stuff.co.nz,pol,9/26/17 6:08:00 AM,hDisCom_lSubAgree,hDisCom_lSubAgree,https://www.stuff.co.nz/national/politics/97263963/winston-peters-getting-flooded-with-messages-to-pick-a-labourled-government?cid=facebook.post.97263963,32,"1,769",239,0.879195411,0.636292530,0.795414625,0.516800593,0.284600098,3,92,431,"2,191"
805_med_nz_,Stuff.co.nz,Null,9/26/17 5:55:00 AM,hDisCom_hSubAgree,lDisCom_hSubAgree,https://www.stuff.co.nz/national/health/97254567/vincent-taurimas-tangi-linked-to-outbreak-of-paratyphoid-in-hawkes-bay?cid=facebook.post.97254567,1,22,0,0.960754380,0.593220339,0.433980789,0.180094655,0.626425131,15,37,41,83
806_med_nz_,Stuff.co.nz,Null,9/26/17 5:41:00 AM,lDisCom_hSubAgree,lDisCom_hSubAgree,https://www.stuff.co.nz/national/education/97251275/antireligion-in-schools-group-takes-message-to-parents?cid=facebook.post.97251275,20,49,2,0.915532258,0.541401274,0.135198759,0.193645417,0.471308661,3,8,87,80
807_med_nz_,Stuff.co.nz,Null,9/26/17 5:28:00 AM,,lDisCom_lSubAgree,https://www.stuff.co.nz/national/politics/97258253/the-political-is-personal-when-it-comes-to-talking-coalitions-with-winston-peters?cid=facebook.post.97258253,1,52,2,0.928450455,0.771929825,,0.151023944,0.449753997,1,5,43,76
809_med_nz_,Stuff.co.nz,Null,9/26/17 5:01:00 AM,lDisCom_lSubAgree,lDisCom_lSubAgree,https://www.stuff.co.nz/national/crime/97266553/two-brothers-two-robberies-two-jail-terms?cid=facebook.post.97266553,10,152,3,0.905086055,0.458579882,0.221704547,0.123521094,0.360302786,5,19,55,294
810_med_nz_,Stuff.co.nz,Null,9/26/17 4:48:00 AM,,lDisCom_hSubAgree,https://www.stuff.co.nz/national/politics/97268000/lets-pause-to-consider-the-losers-of-this-election?cid=facebook.post.97268000,0,47,2,0.956163654,0.707547170,,0.050205467,0.514664438,1,7,23,84
811_med_nz_,Stuff.co.nz,Null,9/26/17 4:35:00 AM,,hDisCom_lSubAgree,https://www.stuff.co.nz/business/industries/97239198/media-take-national-labour-election-adverts-failed-to-fire?cid=facebook.post.97239198,4,25,1,0.996283325,0.758064516,,0.290356222,0.363653199,2,4,27,40
